"species","owner","country_of_origin","farm_name","mill","company","region","producer","grading_date","owner_1","variety","processing_method","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","cupper_points","total_cup_points","moisture","category_one_defects","quakers","color","category_two_defects","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"Arabica","steven kil","Ethiopia","aricha coop","aricha coop","the specialty coffee appraisers institute of asia","aricha","BNT",2014-10-07,"Steven Kil","","Natural / Dry",8.42,8,7.42,8,7.92,7.92,9.33,10,10,8.08,85.08,0.1,2,0,"Green",7,1700,1700,1700
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2014-03-10,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.58,7.83,7.83,7.92,7.83,8.17,10,10,10,7.92,85.08,0.11,2,0,"Bluish-Green",2,NA,NA,NA
"Arabica","carcafe ltda ci","Colombia","","","carcafe ltda","cundinamarca","ORLANDO ORTIZ /WILSON ORTIZ/GILBERTO ACOSTA",2012-03-16,"CARCAFE LTDA CI","Caturra","Natural / Dry",7.83,8,7.75,7.75,7.83,7.83,10,10,10,8.08,85.08,0.11,0,0,"Green",8,2136,2136,2136
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","","kona","Kona Pacific Farmers Cooperative",2010-12-27,"Kona Pacific Farmers Cooperative","","",8.08,8.17,7.92,8,8.08,8,9.33,9.33,10,8.17,85.08,0.01,1,0,"",7,NA,NA,NA
"Arabica","ethiopia commodity exchange","Ethiopia","","","","sidamo","Exporter Name | Muluneh Kaka | Phone: 0114390290",2010-06-17,"Ethiopia Commodity Exchange","","",7.67,8,7.83,8,7.92,7.83,10,10,10,7.83,85.08,0,0,0,"",5,NA,NA,NA
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","kona pacific farmers cooperative","kona pacific farmers cooperative","","kona","",2010-05-17,"Kona Pacific Farmers Cooperative","","",7.5,7.92,8.25,7.83,7.92,7.75,10,10,10,7.92,85.08,0,0,0,"",0,NA,NA,NA
"Arabica","kyagalanyi coffee ltd","Uganda","mount elgon area","kyagalanyi coffee ltd","kyagalanyi coffee ltd","eastern uganda","Kyagalanyi Coffee Ltd",2017-07-24,"Kyagalanyi Coffee Ltd","SL14","Washed / Wet",8.17,7.92,7.75,7.75,7.67,7.75,10,10,10,8,85,0.11,0,0,"Green",1,1800,1800,1800
"Arabica","racafe & cia s.c.a","Colombia","","bachue","racafe & cia s.c.a","huila","La Plata",2017-02-15,"Racafe & Cia S.C.A","Caturra","Washed / Wet",8,7.92,7.75,7.92,7.75,7.83,10,10,10,7.83,85,0,0,0,"Green",3,NA,NA,NA
"Arabica","troy quimby","Costa Rica","estate la patricia","micro beneficio la cabaña-javier meza","bold coast coffee","tarrazu","Manuel Montero",2017-01-30,"Troy Quimby","Catuai","Washed / Wet",7.83,8,7.58,7.92,7.92,7.83,10,10,10,7.92,85,0.12,1,1,"Green",1,1900,1900,1900
"Arabica","el equimite, cafetal biodinámico","Mexico","various","cafetal el equimite, rancho agroecológico","cafetal el equimite, rancho agroecológico, s.p.r. de r.l.","veracruz","Varios productores minifundistas",2016-09-21,"El Equimite, Cafetal Biodinámico","Typica","Washed / Wet",7.83,8,7.83,7.75,7.67,7.83,10,10,10,8.08,85,0.09,0,0,"Green",3,1300,1300,1300
"Arabica","simon mahinda","Kenya","","ckcm","c dorman ltd","","",2016-05-07,"SIMON MAHINDA","","Washed / Wet",8.17,7.83,7.92,7.75,7.67,7.83,10,10,10,7.83,85,0.11,0,5,"Green",7,1,1,1
"Arabica","rashid moledina & co. (msa) ltd.","Kenya","machure estate","","rashid moledina & co. (msa) ltd","central kenya","",2013-04-19,"RASHID MOLEDINA & CO. (MSA) LTD.","SL34","Washed / Wet",7.75,7.83,7.75,8.08,8,7.75,10,10,10,7.83,85,0,0,0,"Green",5,1580,1580,1580
"Arabica","nucoffee","Brazil","sitío são geraldo","","nucoffee","grama valley","Idalina M. De Andrade Ferreira",2012-02-29,"NUCOFFEE","Mundo Novo","Natural / Dry",8,8,7.83,7.83,7.67,7.67,10,10,10,8,85,0.12,0,0,"Green",3,1100,1100,1100
"Arabica","young kim","Mexico","kassandra","","","mexico","Finca Kassandra",2011-04-06,"Young Kim","Pacamara","",7.92,8.17,7.75,8.08,7.42,7.83,10,10,10,7.83,85,0,0,0,"",0,1400,1400,1400
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","kona pacific farmers cooperative","","","kona","",2011-02-24,"Kona Pacific Farmers Cooperative","","",7.75,7.92,7.75,7.75,8,8,10,10,10,7.83,85,0,0,0,"",1,NA,NA,NA
"Arabica","carl walker","Guatemala","la igualdad","concepcion","","chuva, san marcos","Federico Weller",2010-09-07,"Carl Walker","","",7.83,8.08,7.67,8,7.75,7.67,10,10,10,8,85,0.04,0,0,"",1,1066.8,1584.96,1325.88
"Arabica","racafe & cia s.c.a","Colombia","","bachue","racafe & cia s.c.a","huila","La Plata",2016-11-25,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.92,7.92,7.67,7.83,7.92,7.83,10,10,10,7.83,84.92,0,1,6,"",2,NA,NA,NA
"Arabica","racafe & cia s.c.a","Colombia","","","racafe & cia s.c.a","huila","La Plata",2015-10-26,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.92,7.83,7.75,7.83,7.75,8,10,10,10,7.83,84.92,0.12,0,0,"Green",1,1600,1950,1775
"Arabica","lin, che-hao krude 林哲豪","Taiwan","baishengcun coffee 百勝村咖啡莊園","baishengcun coffee 百勝村咖啡莊園","taiwan coffee laboratory","natou county","SU CHUEN SHIAN 蘇春賢",2015-06-09,"Lin, Che-Hao Krude 林哲豪","Typica","Semi-washed / Semi-pulped",7.67,7.83,8,7.58,8,7.92,10,10,10,7.92,84.92,0.11,0,0,"Green",0,800,800,800
"Arabica","taylor winch (t) ltd","Tanzania, United Republic Of","hasambo amcos","taylor winch (t) ltd","taylor winch (t) ltd","mbeya","Hasambo AMCOS",2014-12-12,"Taylor Winch (T) Ltd","Other","Washed / Wet",8,7.83,7.83,7.92,7.75,7.75,10,10,10,7.83,84.92,0.12,0,0,"Green",2,1620,1620,1620
"Arabica","racafe & cia s.c.a","Colombia","","","racafe & cia s.c.a","huila","LA PLATA",2012-12-11,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.75,7.92,7.83,7.75,7.75,8,10,10,10,7.92,84.92,0.11,0,0,"Green",3,1600,1950,1775
"Arabica","artemio zapata tejeda","Mexico","el suspiro","pacho viejo","","coatepec","ARTEMIO ZAPATA TEJEDA",2012-07-11,"ARTEMIO ZAPATA TEJEDA","Typica","Semi-washed / Semi-pulped",7.75,8,7.75,7.83,7.5,7.92,10,10,10,8.17,84.92,0.11,0,0,"",0,1200,1200,1200
"Arabica","nucoffee","Brazil","fazenda grota funda","","nucoffee","south of minas","Glaucio Carneiro Pinto",2011-12-23,"NUCOFFEE","Bourbon","Natural / Dry",8,7.92,7.75,7.75,8,7.75,10,10,10,7.75,84.92,0.11,0,0,"Green",2,1200,1200,1200
"Arabica","nucoffee","Brazil","sitio claro","","nucoffee","south of minas","Ricardo Luiz Ferreira",2011-12-03,"NUCOFFEE","Catuai","Natural / Dry",8,8,7.75,8,7.5,7.75,10,10,10,7.92,84.92,0.12,0,0,"Green",2,1000,1000,1000
"Arabica","brian speckman","Kenya","","","","","",2010-08-26,"Brian Speckman","","",8,7.67,7.83,8.17,7.92,7.75,10,10,10,7.58,84.92,0.06,1,0,"",9,NA,NA,NA
"Arabica","lin, che-hao krude 林哲豪","Taiwan","shi fang yuan 十方源","shi fang yuan 十方源","taiwan coffee laboratory","dongshan dist., tainan city 臺南市東山區","Wang Chao Yung 王超永",2016-05-18,"Lin, Che-Hao Krude 林哲豪","Typica","Natural / Dry",7.92,7.58,7.83,7.83,7.83,7.83,10,10,10,8,84.83,0,0,0,"Green",0,350,350,350
"Arabica","kawacom uganda ltd","Uganda","mt.elgon bugisu shamba 2","kawacom","kawacom uganda ltd","eastern","Sipi organic coffee project",2014-06-30,"Kawacom Uganda LTD","SL14","Natural / Dry",7.75,7.92,7.67,7.67,8.25,7.75,10,10,10,7.83,84.83,0.12,0,0,"Green",1,1400,1900,1650
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2012-04-06,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.67,7.75,7.75,7.75,7.83,8,10,10,10,8.08,84.83,0,3,0,"",15,NA,NA,NA
"Arabica","ethiopia commodity exchange","Ethiopia","contact | sidacoop@ethionet.net","coffee processing and warehouse enterpri","","sidamo","Sidama Coffee Farmers Coop. Union",2010-06-17,"Ethiopia Commodity Exchange","","",7.75,7.92,7.83,7.92,7.75,7.67,10,10,10,8,84.83,0.1,0,0,"",2,1500,2000,1750
"Arabica","philip schluter","Ethiopia","contact | sidacoop@ethionet.net","coffee processing and warehouse enterpri","","sidamo","Sidama Coffee Farmers Coop. Union",2010-06-17,"Philip Schluter","","",7.42,7.92,7.92,8,7.83,7.83,10,10,10,7.92,84.83,0.1,0,0,"",4,1500,2000,1750
"Arabica","松澤宏樹 koju matsuzawa","Thailand","matsuzawa coffee","matsuzawa coffee","matsuzawa coffee","thailand","Matsuzawa Coffee",2016-06-27,"松澤宏樹 Koju Matsuzawa","Caturra","Pulped natural / honey",7.75,7.75,7.75,7.75,8,7.75,10,10,10,8,84.75,0.12,0,0,"Green",0,NA,NA,NA
"Arabica","lydiah mwangi","Kenya","karatina","sagana","c dorman ltd","nyeri","KARATINA",2015-06-02,"Lydiah Mwangi","SL34","Washed / Wet",7.92,7.83,7.58,7.92,7.75,7.83,10,10,10,7.92,84.75,0.13,0,0,"Green",0,1800,1800,1800
"Arabica","cadexsa","Honduras","cerro bueno","cadexsa","cadexsa","marcala","Omar Acosta",2014-04-25,"CADEXSA","Catuai","Washed / Wet",7.83,7.75,8,7.67,7.67,7.67,10,10,10,8.17,84.75,0.11,0,0,"Green",4,1450,1450,1450
"Arabica","the coffee source inc.","El Salvador","several","la majada cooperative","","santa ana","Several producers",2011-08-23,"The Coffee Source Inc.","","",7.75,8,8,8.33,7.67,7.92,10,10,9.33,7.75,84.75,0.15,0,0,"",3,1200,1200,1200
"Arabica","grounds for health admin","Nicaragua","santa martha","beneficio atlantic sebaco","","jinotega","Juan Alvaro Munguia",2010-05-31,"Grounds for Health Admin","","",7.83,7.58,7.58,7.83,7.75,7.67,10,10,10,8.5,84.75,0.18,0,0,"",2,800,1050,925
"Arabica","consejo salvadoreño del café","El Salvador","monterrey","j.j. borja nathan","cafetalera del pacifico","apaneca","J.J. Borja Nathan",2017-06-26,"Consejo Salvadoreño del Café","Bourbon","Washed / Wet",7.83,7.83,7.5,8,7.83,7.67,10,10,10,8,84.67,0,0,0,"Blue-Green",2,1350,1350,1350
"Arabica","sanjava coffee","Indonesia","sran temanggung plantation","wet hulling","pt. shriya artha nusantara","temanggung, indonesia","PT. Shriya Artha Nusantara",2016-11-24,"SanJava Coffee","Java","Washed / Wet",7.92,7.83,7.75,7.75,7.75,7.75,10,10,10,7.92,84.67,0.12,0,0,"Green",7,1200,1200,1200
"Arabica","松澤宏樹 koju matsuzawa","Japan","ada farm","ada farm","matsuzawa coffee","ada okinawa japan","Taijiro TOKUDA",2016-11-02,"松澤宏樹 Koju Matsuzawa","Mundo Novo","Pulped natural / honey",7.75,7.75,7.75,7.42,8.08,7.83,10,10,10,8.08,84.67,0.12,0,0,"Green",0,170,170,170
"Arabica","rodrigo soto","Costa Rica","rio jorco","rio jorco","panamerican coffee trading","tarrazu","Johanna",2016-10-04,"Rodrigo Soto","Catuai","Washed / Wet",8.08,7.75,7.67,7.83,7.5,7.92,10,10,10,7.92,84.67,0.1,0,0,"Blue-Green",2,1150,1150,1150
"Arabica","juan luis alvarado romero","Guatemala","san diego buena vista","san diego buena vista","waelti schoenfeld exportadores de cafe, s.a.","acatenango","JUAN BOCK",2016-06-01,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.75,7.83,7.58,8,7.92,7.75,10,10,10,7.83,84.67,0.1,0,0,"Green",1,1600,1600,1600
"Arabica","fabian calderon mora","Costa Rica","coopetarrazú","coopetarrazú","coopetarrazú.r.l","tarrazu","Coopetarrazú",2015-07-06,"Fabian Calderon Mora","Caturra","Washed / Wet",8.17,8,7.83,7.17,7.83,7.75,10,10,10,7.92,84.67,0.12,0,0,"Green",0,1750,1750,1750
"Arabica","essencecoffee","Ethiopia","moplaco","moplaco","essence coffee","yirgacheffe","Moplaco",2015-05-23,"EssenceCoffee","Ethiopian Yirgacheffe","Washed / Wet",8.08,7.83,7.75,7.83,7.58,7.67,10,10,10,7.92,84.67,0.1,0,0,"",3,1900,1900,1900
"Arabica","essencecoffee","Costa Rica","finca salaca las brisas","beneficio las brisas","essence coffee","costa rica","Maria Elena Castro",2015-05-23,"EssenceCoffee","Other","Other",7.67,7.58,7.75,7.75,7.67,8.58,10,10,10,7.67,84.67,0.08,0,0,"Green",1,1750,1750,1750
"Arabica","eric thormaehlen","Costa Rica","various","coricafe sa","coricafe s.a.","west valley","CORICAFE BLEND",2014-03-05,"Eric Thormaehlen","Catuai","Washed / Wet",8,7.58,7.83,7.75,7.75,7.75,10,10,10,8,84.67,0.11,0,0,"Green",4,1200,1200,1200
"Arabica","rob tuttle","Costa Rica","","","thrive farmers","","",2014-01-03,"Rob Tuttle","","Washed / Wet",8.08,7.83,7.75,7.83,7.92,8,10,10,9.33,7.92,84.67,0,1,0,"Green",10,NA,NA,NA
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","dragon 龍咖啡","dragon coffee 龍咖","blossom valley宸嶧國際","taichung xinshe 台中市新社區","Gu yong long 古永龍",2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Washed / Wet",8,7.92,7.75,7.75,7.75,7.75,10,10,10,7.75,84.67,0.11,0,0,"Green",0,1000,1000,1000
"Arabica","compañia colombiana agroindustrial s.a","Colombia","","trilladora agricola","ecom cca sa","santander","",2013-12-20,"Compañia Colombiana Agroindustrial S.A","Caturra","Washed / Wet",7.75,7.83,7.75,7.83,7.75,7.83,10,10,10,7.92,84.67,0,0,0,"Green",0,1550,1550,1550
"Arabica","dream together","Kenya","","","dream together inc.","nyeri","Sasini",2012-09-16,"Dream Together","SL28","Washed / Wet",7.75,7.92,7.83,8,7.58,7.75,10,10,10,7.83,84.67,0.11,0,0,"Bluish-Green",0,2000,2000,2000
"Arabica","juan luis alvarado romero","Guatemala","agropecuaria quiagral","beneficio ixchel","unex guatemala, s.a.","oriente","AGROPECUARIA QUIAGRAL",2012-07-17,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",8,7.83,7.67,7.83,7.67,8,10,10,10,7.67,84.67,0.11,0,0,"Green",4,1310.64,1310.64,1310.64
"Arabica","juan luis alvarado romero","Guatemala","valparaiso","beneficio valparaiso","sertrasa","acatenango","SERTRASA",2012-07-03,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,7.83,7.67,8,7.67,7.83,10,10,10,8,84.67,0.12,0,0,"Green",4,1524,1524,1524
"Arabica","organizaciones de productores de cafe colimense","Mexico","el nogal, la higuera, los laureles","cafetaleros de el remudadero s.p.r. de r.l.","organizaciones de productores de cafe colimense sa de cv","el remudadero","JORGE TORRES BELTRAN, VICENTE HERNANDEZ OCHOA, IGNACIO TORRES",2012-07-02,"ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE","Typica","Washed / Wet",7.83,7.58,7.67,7.92,7.92,7.83,10,10,10,7.92,84.67,0.13,0,0,"",3,1200,1200,1200
"Arabica","afca","Uganda","","ugacof","ugacof ltd","mbale","",2012-02-13,"AFCA","Other","Washed / Wet",7.92,7.83,7.75,7.92,7.67,7.75,10,10,10,7.83,84.67,0.11,0,0,"Blue-Green",3,1700,1850,1775
"Arabica","benjamin schmerler","Peru","","","","penachi, cecanor","CECANOR",2011-06-14,"Benjamin Schmerler","","",7.67,7.83,7.75,7.75,7.92,7.83,10,10,10,7.92,84.67,0,0,0,"",3,NA,NA,NA
"Arabica","ethiopia commodity exchange","Ethiopia","contact | sidacoop@ethionet.net","coffee processing and warehouse enterpri","","sidamo","Sidama Coffee Farmers Coop. Union",2010-06-17,"Ethiopia Commodity Exchange","","",7.42,7.75,7.75,8,8,7.92,10,10,10,7.83,84.67,0.2,0,0,"",3,1500,2000,1750
"Arabica","jungle estate","Kenya","jungle estate","nkg mills","keremara limited","nyeri","JUNGLE ESTATE",2018-01-11,"Jungle Estate","SL34","Washed / Wet",7.92,7.75,7.83,7.75,7.58,7.92,10,10,10,7.83,84.58,0.11,0,0,"Blue-Green",5,1754,1754,1754
"Arabica","racafe & cia s.c.a","Colombia","","bucaramanga","racafe & cia s.c.a","santander","",2017-01-10,"Racafe & Cia S.C.A","Other","Washed / Wet",7.83,7.67,7.58,7.92,7.67,7.83,10,10,10,8.08,84.58,0,0,0,"Blue-Green",4,1500,1500,1500
"Arabica","racafe & cia s.c.a","Colombia","","bachue","racafe & cia s.c.a","huila","La Plata",2016-12-28,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.92,7.83,7.58,8,7.83,7.67,10,10,10,7.75,84.58,0,0,1,"Green",5,NA,NA,NA
"Arabica","daniel magu","Kenya","blend","sagana","c dorman ltd","nyeri","BLEND",2014-07-21,"Daniel Magu","Peaberry","Washed / Wet",7.83,7.83,7.83,7.75,7.58,7.83,10,10,10,7.92,84.58,0.1,0,0,"Bluish-Green",2,1800,1800,1800
"Arabica","juan luis alvarado romero","Guatemala","el morito","el morito","armajaro guatemala, s. a.","jalapa","ROBERTO MONTERROSO",2014-05-29,"Juan Luis Alvarado Romero","Pacas","Washed / Wet",7.75,7.83,7.67,7.92,7.75,7.83,10,10,10,7.83,84.58,0.11,0,0,"Green",1,1524,1524,1524
"Arabica","juan luis alvarado romero","Guatemala","el papaturro","beneficio ixchel","unex guatemala, s.a.","oriente","AMILCAR LAPOLA",2014-03-24,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",8,7.92,7.67,7.58,7.58,7.67,10,10,10,8.17,84.58,0.09,0,0,"Green",0,1219.2,1219.2,1219.2
"Arabica","compañia colombiana agroindustrial s.a","Colombia","","trilladora agricola","ecom cca sa","santander","",2013-12-20,"Compañia Colombiana Agroindustrial S.A","Caturra","Washed / Wet",7.67,7.67,7.58,7.75,7.58,8.5,10,10,10,7.83,84.58,0,0,0,"",0,1550,1550,1550
"Arabica","racafe & cia s.c.a","Colombia","","","racafe & cia s.c.a","huila","La Plata",2013-12-06,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.75,7.75,7.83,7.75,7.58,8,10,10,10,7.92,84.58,0,0,0,"",5,1600,1900,1750
"Arabica","taylor winch (coffee) ltd.","Kenya","","","taylor winch (coffee) ltd","","changeru wet mill",2013-08-30,"Taylor Winch (Coffee) Ltd.","SL28","Washed / Wet",7.75,7.75,7.75,8.08,7.75,7.75,10,10,10,7.75,84.58,0,0,0,"Green",0,NA,NA,NA
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora boananza","exportadora de cafe condor s.a","huila","",2013-07-17,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.67,7.83,7.83,8,7.58,7.92,10,10,10,7.75,84.58,0,0,0,"Green",2,1750,1750,1750
"Arabica","lusso lab","Costa Rica","la chaparral","","lusso coffee lab","tres rios","",2013-03-12,"LUSSO LAB","Bourbon","Semi-washed / Semi-pulped",7.75,7.83,7.75,8,7.83,7.67,10,10,10,7.75,84.58,0.12,0,0,"Bluish-Green",2,1450,1700,1575
"Arabica","exportadora de cafe condor s.a","Colombia","various","trilladora boananza","exportadora de cafe condor s.a","huila","varios",2012-10-09,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.42,7.67,7.75,7.75,8.08,7.83,10,10,10,8.08,84.58,0.11,0,0,"Green",6,1800,1800,1800
"Arabica","nucoffee","Brazil","fazenda recreio","","nucoffee","vale da grama","Homero Texeira de Macedo Junior",2011-12-23,"NUCOFFEE","Bourbon","Semi-washed / Semi-pulped",8,8,7.75,7.75,7.58,7.75,10,10,10,7.75,84.58,0.12,0,0,"Green",2,1300,1300,1300
"Arabica","nucoffee","Brazil","fazenda vista alegre","","nucoffee","mountains of minas gerais","Geraldo Paixão",2011-12-03,"NUCOFFEE","Catuai","Semi-washed / Semi-pulped",8.5,8,7.5,7.75,7.5,7.83,10,10,10,7.5,84.58,0.11,0,0,"Blue-Green",1,1100,1100,1100
"Arabica","max gurdian","Costa Rica","","beneficio santo domingo - beneficio dosmil","beneficios volcafé costa rica","valle central","Various",2017-11-28,"Max Gurdian","Caturra","Washed / Wet",7.92,7.67,7.92,7.75,7.67,7.58,10,10,10,8,84.5,0.1,0,0,"Bluish-Green",2,1200,1200,1200
"Arabica","ecom japan limited","Uganda","kawacom sipi project","kawacom","kawacom uganda ltd","eastern uganda","Kawacom Uganda Ltd",2017-03-14,"ECOM Japan Limited","SL14","Washed / Wet",7.92,7.75,7.67,7.75,7.83,7.75,10,10,10,7.83,84.5,0.11,0,0,"Green",1,1750,1750,1750
"Arabica","yunnan coffee exchange","China","menglian ban’an coffee processing factory","menglian ban’an coffee processing factory","yunnan coffee exchange","yunnan","Menglian Ban’an Coffee Processing Factory",2016-04-06,"Yunnan Coffee Exchange","Catimor","Washed / Wet",7.75,7.92,7.67,7.83,7.75,7.67,10,10,10,7.92,84.5,0.1,0,0,"Green",1,1680,1680,1680
"Arabica","fabian calderon mora","Costa Rica","coopetarrazú","coopetarrazú","coopetarrazú.r.l","tarrazu","Coopetarrazú",2015-07-06,"Fabian Calderon Mora","Caturra","Washed / Wet",7.92,7.83,7.83,7.83,7.58,7.58,10,10,10,7.92,84.5,0.11,0,0,"Green",0,1700,1700,1700
"Arabica","federacion nacional de cafeteros","Colombia","","cauca","federacion nacional de cafeteros","cauca","",2015-06-05,"Federacion Nacional de Cafeteros","Other","Washed / Wet",8.08,7.67,7.83,7.83,7.67,7.67,10,10,10,7.75,84.5,0.12,1,0,"Green",0,1800,1800,1800
"Arabica","eric wu","China","puer jiangcheng fuwang coffee biotechnology co., ltd","puer jiangcheng fuwang coffee biotechnology co., ltd","puer jiangcheng fuwang coffee biotechnology co., ltd","yunnan","PUER JIANGCHENG FUWANG COFFEE BIOTECHNOLOGY CO., LTD",2014-06-16,"Eric Wu","Other","Washed / Wet",7.67,8,7.75,7.83,7.75,7.58,10,10,10,7.92,84.5,0,0,0,"Green",2,1100,1100,1100
"Arabica","juan luis alvarado romero","Guatemala","el sacramento","beneficio ixchel","unex guatemala, s.a.","oriente","LUIS RODRIGUEZ",2013-02-26,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",8.17,7.83,7.67,7.83,7.67,7.83,10,10,10,7.5,84.5,0.11,0,0,"Green",2,1310.64,1310.64,1310.64
"Arabica","dream together","Kenya","rumukia farmers","sasini","dream together co. ltd","nyeri","",2012-09-16,"Dream Together","SL28","Washed / Wet",7.92,7.83,7.67,8,7.67,7.75,10,10,10,7.67,84.5,0.11,0,0,"Blue-Green",0,2000,2000,2000
"Arabica","maria imelda uscanga martinez","Mexico","la barranca","hustusco","","hustusco","MARIA IMELDA USCANGA MARTINEZ",2012-07-11,"MARIA IMELDA USCANGA MARTINEZ","Typica","Washed / Wet",8,7.92,7.42,8.08,7.5,7.67,10,10,10,7.92,84.5,0.12,0,0,"Green",0,1350,1350,1350
"Arabica","alfredo bojalil","Mexico","finca el retiro","agroindustrias unidas de mexico","ecomtrading","jaltenango","SANTIAGO JOSE ARGUELLO CAMPOS",2012-06-06,"ALFREDO BOJALIL","Typica","Washed / Wet",7.92,7.83,7.75,7.75,7.75,7.83,10,10,10,7.67,84.5,0.11,0,0,"",4,1500,1500,1500
"Arabica","juan luis alvarado romero","Guatemala","nueva granada","beneficio nueva granada","transcafe, s.a","el tumbador, san marcos","AGRICOLA NUEVA GRANADA, S.A",2012-02-16,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.67,8,7.67,8,7.5,7.83,10,10,10,7.83,84.5,0.11,0,0,"Green",2,NA,NA,NA
